s2_cellid,0,1,2,3,4,5,6,7,8,9
10836464669791617024,73136161.20436926,0.0,23297297.213499192,112658415.10755998,169539825.72624403,274322299.96131134,660556842.1423322,1158744346.6160333,368333921.3102647,8937250.234118968
10836464704151355392,85014309.50445123,0.0,31426627.45801563,144468782.12681383,197791486.0301774,301373642.3002151,739738940.5897775,1243934766.802864,353351807.4186527,6966691.968584597
10836464738511093760,79050174.11282778,0.0,23860558.169616286,114666004.62374172,161158062.19558373,248494900.82410598,671463918.1168478,1374532205.5971608,870032452.2740158,31435645.78261716
10836464772870832128,66136624.05990677,0.0,22723993.439189337,101580406.6345495,125223602.05137868,231865909.17772242,579684183.9045596,1185620605.9158425,621892320.4142953,20834014.602792077
10836464807230570496,95772169.8097335,0.0,8402236.787138192,48250438.51153167,58297155.34972264,126887043.86488958,364264925.5275326,1103139596.6301532,1145446495.9114802,46478620.987226315
10836464841590308864,16419408.506197505,0.0,5782319.431854969,25222694.637519024,24957033.764445603,75056355.54690209,260409566.2465942,922570316.4304867,1226294606.9629383,64240439.22574584
10836464875950047232,19678838.836943053,0.0,7827281.1975629795,34218774.90257418,33538165.629570547,83612233.82313067,255906008.95230028,669181356.2202806,840962404.4416486,45206018.242218934
10836464910309785600,115400602.40489286,0.0,49057598.51058686,216379321.68438554,280919532.505859,399289582.96339893,1009533703.5456936,1541913076.9255002,336647364.6868731,3137284.4145550104
10836464944669523968,41631145.402811304,0.0,14352288.058355182,82318121.09467743,99168725.31828329,146748778.93725538,348245798.3416877,600446331.2271693,177551723.89881477,4372275.828090159
10836464979029262336,3326522.979063096,0.0,1957643.6013046736,20270603.5118568,23306250.88030705,40760065.015108675,94062305.64244923,128981049.18842158,57572789.059466474,5670330.774413383
10836465013389000704,1320330.880333114,0.0,1320330.880333114,17164301.44433048,19804963.20499671,35648933.76899408,80540183.70031995,106946801.30698223,44891249.931325875,5281323.521332456
10836465047748739072,41829924.97797694,0.0,12060258.56232296,63323613.49820052,108585891.65993294,193390918.3938396,622269075.1632781,1407457403.5883756,710729217.2176309,24229456.167671416
10836465082108477440,77929257.66941668,0.0,22066776.509915538,122228620.81542388,208533756.6085063,359863495.5928106,1256451076.5214827,2835185757.912524,1369111518.9217875,33261739.027607072
10836465116468215808,15092210.204671334,0.0,5076307.602193143,36361620.29617954,54026162.45242447,94284054.56113091,292961592.7296514,597727101.7488009,278804758.988346,10289327.806294382
10836465150827954176,57516399.176401824,0.0,19892082.71223806,90093513.41412878,138617856.05279613,220088624.36332297,654603107.3961215,1261151525.9843924,551430415.4194659,14339599.911109058
10836465185187692544,60626576.10180825,0.0,22713960.50916291,83420709.847243,126612107.73213498,228360699.2484841,550223867.1026208,1389897161.6791751,1051557671.2293153,39814317.77421584
10836465219547430912,43398763.37146533,0.0,8793490.778917467,59965188.44926354,78243210.97525115,162127775.01024517,420713637.252921,1197917072.4827821,941080540.2999738,30504269.641972266
10836465253907169280,48526852.908734456,0.0,12779132.903512089,85866126.40212414,113091497.2821416,195948350.08051568,592977290.46151,1117245576.7635472,528857454.4444931,14397564.031417612
10836465288266907648,14652460.191002516,0.0,3259361.1145080184,17361181.61172086,24957616.410361476,60587834.48136978,124623350.43058275,369070646.4563318,405268850.74804974,10474833.17462393
10836465322626646016,84209414.05525292,0.0,17678618.395769414,107059242.7196812,144218029.7755078,253149264.53833544,548708497.4716384,1233837345.8902292,555676330.4133201,13852635.258393673
10836465356986384384,121466891.27649367,0.0,36999853.80592078,187317396.3307668,250034499.01905242,353719515.4019949,865714040.123887,1429067905.960169,475103686.7989035,7737879.411944164
10836465391346122752,72393439.40038021,0.0,20683736.62658181,111559733.85063794,150845665.90478003,237066380.16850373,624228660.189351,1425596422.8628862,775094585.8075556,24483290.69773267
10836465425705861120,86118053.33430554,0.0,24439547.641881634,123229162.60825676,158375651.2651171,297789413.6347982,722715569.2444345,1490397616.0991538,698129014.1567847,26121270.889208615
10836465460065599488,42433538.61962477,0.0,9066576.043019757,58329817.35379,96576593.41300526,184715226.38912356,609655168.0140042,1424337801.1132946,691814900.7936459,16478448.853273127
10836465494425337856,38126968.79850174,0.0,8649073.64939459,50982984.53812414,85421828.29277864,158139462.58500677,518632856.2275377,1216773030.1453063,540482498.6790087,15995095.419447975
10836465528785076224,44102792.27649727,0.0,14515090.909620738,65481690.46283902,99265998.62829605,156280348.99611694,385464944.0207962,885635167.8981037,429530446.25741327,10830809.874200659
10836465597504552960,7902941.507011493,0.0,2107451.068536398,6058921.822042144,13698431.945486587,28187158.041674323,69282453.87813409,182294517.42839843,121441867.82440993,7112647.356310343
10836465872382459904,952217.7000847089,0.0,95223.76875751147,1047421.4813518145,1380704.6720031048,2475758.025224081,11616940.013589095,47825148.47768505,98577198.61400361,4594356.961391074
10836465906742198272,14033911.347184155,0.0,4434036.981957881,13161038.175355218,30517695.75930684,48547504.4500804,171862571.01476452,787970729.0349065,870853097.6761599,27018483.567372903
10836465941101936640,15027672.966774058,0.0,4754132.119949988,13129606.290425755,30988022.5483838,57792003.658659324,150411416.22897524,425104795.13780266,266482156.47662327,13697233.2075144
10836465975461675008,27739458.299472935,0.0,7690366.184412773,26157648.519189984,53385571.68327836,108305748.77271041,264064804.25424564,663017845.167555,433712377.9857784,26204852.893319234
10836466009821413376,16604844.163716875,0.0,4427958.443657833,12730380.52551627,28781729.883775916,59223944.18392352,145569133.83525127,383018405.37640256,255161105.31578264,14944359.747345187
10836466044181151744,33624179.98721658,0.0,9116130.41691957,28275512.911133606,60989803.03651188,124709275.65853867,305433448.4631471,787422662.9110793,520494860.0291806,30894510.40170169
10836466078540890112,2935713.166210929,0.0,1710240.6122724458,17721160.829131924,21865784.926458646,40104837.05956991,91791435.31970288,140980434.70194507,68676104.12155285,6562445.95955831
10836466112900628480,1320625.8520311431,0.0,1320625.8520311431,17168136.076404862,19809387.78046715,35656898.004840866,80558176.97389974,106970694.0145226,44901278.969058864,5282503.408124573
10836466147260366848,2012954.3313837736,0.0,1588150.9238756115,16037316.55798329,19332264.83834382,34289052.77881167,78765754.72776328,110163262.28942272,49307031.81478701,5329441.127368339
10836466181620105216,2390865.87501215,0.0,2390865.87501215,6472517.690988794,10184304.280831825,12126065.776445933,34568521.71688931,37448142.48951907,13882894.658993235,2073847.378779726
10836466215979843584,5779677.918906144,0.0,2874551.756604843,19269329.915857024,20386492.926847633,46229147.71457349,125179246.32856092,278847278.02011114,309133507.6257088,18612444.180056304
10836466250339581952,16345554.42058246,0.0,8256771.097267629,23930246.88436766,34031665.2566031,80729203.69143438,227570455.99967858,577117319.5979291,576668237.9251622,26498316.09964943
10836466284699320320,94557788.69957854,0.0,9513559.912741855,64599319.73037812,79035722.54744886,167190285.9217108,399820333.49120986,1014836594.5602293,728667409.8680274,29380576.679778464
10836466319059058688,40675359.14049764,0.0,17744989.95832949,56215542.464774355,80970902.58745974,172634164.2756179,398560269.0355338,907376927.1106868,482876172.87562674,14883496.860423606
10836466353418797056,11558575.525879852,0.0,5825530.185400492,14576271.36353103,25259387.001457147,50046381.870870374,129691075.46951455,274841251.3042117,158907458.2268493,4857585.452525626
10836466387778535424,22918709.969759896,0.0,6426154.566209478,29359662.535975203,45347694.955180146,73529831.8182051,189322718.58228272,356291411.5645093,156671449.9964146,5072672.905088675
10836466422138273792,48360357.46682521,0.0,14101976.94425914,70908807.11673802,107424785.3402209,211454286.97453657,414273118.10425776,1082899609.2800746,817057469.4267814,33183851.404810302
10836466456498012160,39947805.96441989,0.0,9387886.152168706,53234527.88344188,74457705.57626174,177575293.51941714,344079389.0177853,1031168520.4153788,1083634476.6896904,56011902.14073126
10836466490857750528,46330214.45719375,0.0,7967298.04865953,53371092.822761245,91919205.31800935,191566982.58437622,468135377.6932465,1211502425.7895508,1100411345.945603,45638340.86502307
10836466525217488896,14149810.038042199,0.0,7878675.1868272135,24506333.078318533,54001459.0534482,78506537.58215147,251102114.58975178,842912266.5917087,504797428.4050952,16088174.763758466
10836466559577227264,3540090.947826438,0.0,3203237.2763294587,5534705.536070976,12416825.758129872,12780186.870364191,43762981.58999789,96365169.2250014,46465554.020062156,2331468.2597415186
10836466593936965632,13615619.266517457,0.0,7982836.238026101,19916585.57096328,51167022.644993946,71554943.486666,221595665.90109324,729237660.1967641,394310099.6206466,13136401.206553817
10836466628296704000,14160303.827050017,0.0,9093518.927145414,23304033.021595933,59994772.580157034,83483886.96887504,295438483.6978345,1036828024.4974934,553006148.4878355,15128653.940679137
10836466662656442368,38157431.5775961,0.0,11358308.945268247,48039119.304729044,83458563.01109163,152916105.6295823,568994865.2985896,1703315088.6102886,1051599856.0118338,35764720.61791784
10836466697016180736,49537585.92977681,0.0,10408641.411457952,43052894.261388,70724483.94608426,105753417.55497059,377564988.51939857,1567188354.4355345,1468823581.1880522,80892502.49280229
10836466731375919104,30143126.002493344,0.0,7480598.150504275,41623702.625088975,64293096.384364404,149800387.51199684,486994601.2978084,1694825523.3264024,1071579964.2594908,34227799.34948486
10836466765735657472,27073506.68038068,0.0,12390351.067740183,53120872.36315298,74994404.1654434,158022765.84799853,514031787.2612623,1554781517.1434317,967457490.220515,25866344.28979859
10836466800095395840,38631625.50605934,0.0,14150545.731872074,67572486.39507008,93118027.68616594,211199888.23155382,559738342.9788883,1598763901.584442,1510957385.2796633,56182526.31582732
10836466834455134208,46545452.28799412,0.0,16148193.2007383,81788454.74021617,98208513.84345387,227862874.93128517,461902446.38418376,1068667796.7309206,854828726.7266349,34525468.252741344
10836466868814872576,63534395.57589976,0.0,19690044.834567226,94033715.95479323,160234121.82454222,252838059.25501874,778205617.7308389,1673761264.708921,614055645.641679,12593637.560276216
10836466903174610944,30077825.71743319,0.0,9562670.347948838,40916491.67757873,59452307.20472909,130860845.47351143,420003600.34813017,1459391242.5916572,1179260755.99786,42229490.179208204
10836466937534349312,25657643.067986533,0.0,8172831.6371819265,30281200.48069008,60422148.449841,92227966.60672675,365077091.325635,1523259316.067513,1299987619.3048735,47497118.86965763
10836466971894087680,58803476.37401092,0.0,16333248.08552298,86873831.20624673,140791822.82511818,226466982.1744292,740753210.3573108,1439339239.0405042,378730287.3493505,4889345.686528075
10836467040613564416,337105.8360961437,0.0,21069.11475600898,358174.95085215266,716349.9017043053,1032386.62304444,4129546.49217776,21469427.93637315,23260302.690633915,863833.7049963683
10836467074973302784,8007629.756619454,0.0,1920346.263502514,12383966.34005935,18320958.090283073,39758181.08300864,160567718.28199542,494904604.56633604,216362778.1653134,6589481.155442521
10836467109333041152,37309357.54226898,0.0,5244598.475002461,47404744.66409502,73846951.02324742,147934582.38867167,514087645.26135916,1852265741.328999,1284954399.2632484,41043715.020943955
10836467143692779520,32991592.63101658,0.0,7329344.259153498,33911663.151380144,55427906.44089117,113153227.5969427,447309339.3221737,1483292367.6749358,1022423131.4944494,43575413.13929199
10836467178052517888,25945666.426402457,0.0,10786026.587565668,52844365.14458965,71276579.40230069,120176079.87829745,456921575.9308158,1723584900.6410713,1696431662.6349232,106463213.96203554
10836467212412256256,101581373.20135091,0.0,24566965.721713018,133061635.01303875,192077945.76323995,321307997.8305128,669404524.2111136,1766638975.909895,1324170023.4350219,72654780.09777932
10836467246771994624,78603195.80368727,0.0,30225445.003635462,119511325.15166357,175008830.72134933,259040108.10488588,725142619.5706323,1690708726.5465293,688422516.190776,17383712.196765907
10836467281131732992,61495324.20301538,0.0,21457755.12986879,95490949.42843899,129491590.26551574,170868156.97346732,417656567.6465288,1178806887.5585685,550373063.2280477,15202175.914693885
10836467315491471360,69130560.28175303,0.0,22238897.806135587,121455869.73099706,157376522.19016987,234913313.86799687,540634674.8642077,1344461830.3875065,774728301.2909286,29777075.346225373
10836467349851209728,29080693.3812827,0.0,5053444.154815042,20516002.49814853,41243794.97257445,65442803.47517121,237201316.76553935,1082943278.3961546,1560360963.2806082,93534440.18431589
10836467384210948096,33898352.4185811,0.0,4763436.888739552,22139917.73070758,37527439.05396305,54051753.093658626,210609638.43569562,998550450.1036024,1207274800.1849275,63229213.723978765
10836467418570686464,4715193.404751729,0.0,84751.86214657559,4503725.201461236,5332074.965204626,8018509.48370051,41456826.95698787,142790777.40187284,368860140.2046309,23491214.722965915
10836467452930424832,26053748.92943921,0.0,6371470.060993887,35239108.265213296,54832498.80191559,72955118.72178315,206079545.64685497,730798051.3423957,605814747.0605571,26200996.708520908
10836467590369378304,13143832.931160636,0.0,2143122.6150520504,13797255.085854426,19794050.257231846,23100392.157791212,54931974.84721005,98987571.70111945,32642543.326454617,2329398.423865999
10836467624729116672,27523.90725067832,0.0,27523.90725067832,137619.5362533916,75690.74493936538,289001.0261321224,440382.5160108531,598644.9827022535,165143.44350406993,0.0
10836467693448593408,67034159.255683735,0.0,38861528.94636994,109820534.61549763,173211815.07574052,238612314.5894732,781821687.0534873,1297084093.7720625,436509464.54362583,18931103.81173463
10836467727808331776,16590010.971926546,0.0,9090416.970918655,26816730.06421003,38861532.55067725,54542501.825511925,183853683.2368298,254986196.03426826,59996752.00806312,909041.6970918655
10836467796527808512,16742461.512646616,0.0,3868710.9489269927,25299873.20346501,28329777.845681578,39078287.87200611,115387902.37888335,140475354.08019933,58134155.05950797,857622.820456441
10836467830887546880,12873167.217380272,0.0,2980464.220632986,19420099.41860684,21778407.531825516,30061491.738856442,88614791.87465726,108121489.06154783,44905801.220490225,658308.4548680285
10836468002686238720,980278.5000874437,0.0,226218.1154047947,1482985.4232092097,1658932.8463018278,2287316.5002040355,6761408.115987753,8219258.193040874,3393271.7310719206,50270.6923121766
10836468037045977088,7329901.897751696,0.0,3229951.0496104513,20009753.63657462,26981835.431352258,34762273.531433865,90670103.61316971,182386812.1020411,83467312.42926629,2760993.7598771146
10836468071405715456,7053402.27343917,0.0,3001447.7759315614,20109700.09874146,25662378.48421485,27763391.927366942,83740392.94849056,176785274.00236896,68433009.2912396,450217.16638973425
10836468105765453824,17999411.39605429,0.0,7892456.984434338,49714638.46902312,66249742.589868665,82400305.32085818,221105942.73507294,449152190.0969753,198673352.9200763,5559064.5384784285
10836468140125192192,2871086.1051532547,0.0,1277736.1425907235,7189485.508461402,10391342.545357624,16101631.840473257,36464786.49597972,69613645.00142777,38092640.67464234,2193272.4866259107
10836468243204407296,23223425.16986004,0.0,3198707.350779655,21967955.47553577,34317524.81950271,34339788.89873257,93234010.7331277,164154983.52537957,56968475.8455171,3956441.983220188
10836468827319959552,11185893.856592558,0.0,5039276.68314227,29998633.625893325,41621835.582082,57779183.789216116,141655041.83151057,278070308.2424548,137131230.11758804,5955405.388817157
10836469239636819968,13269580.250678735,0.0,4865512.758582203,29193076.551493216,41135698.77710408,58828472.44467573,134465079.8735445,214746040.39015087,87579229.65447965,6855949.796184014
10836469273996558336,41165718.22825455,0.0,15094096.683693334,90564580.10216,127613726.5075891,182501350.8119285,417145944.71297944,666198539.9939195,271693740.30648005,21268954.41793152
10836469308356296704,5853121.841072774,0.0,2146144.675060017,12876868.0503601,18144677.707325596,25948840.162089296,59311634.656204104,94723021.79469438,38630604.1510803,3024112.951220933
10836469377075773440,1333083.1803959915,0.0,488797.16614519694,2932782.9968711818,4132557.859227574,5910002.099755563,13508576.228012715,21573729.469408464,8798348.990613544,688759.6432045957
10836470236069232640,1628705.1038254888,0.0,328612.359578984,2491027.7566830474,6606734.495267838,6278122.135688853,10945921.983545395,16393321.812290201,3700345.5851127664,77557.38589645184
10836470407867924480,3059345.6942788865,0.0,609108.8234619483,4675048.260700812,12369264.328445395,11760155.504983447,20487341.625953976,30711536.917149566,6926235.960850655,145683.1282989946
10836470717105569792,1004706.5336530341,0.0,472803.0746602514,1654810.7613108798,1713911.1456434112,3220970.9461229625,6766994.006074848,14834196.467465388,5496335.742925422,177301.15299759427
10836470820184784896,13282631.082949005,0.0,6250649.921387767,21877274.724857185,22658605.965030655,42582552.58945417,89462426.99986242,196114141.2835412,72663805.3361328,2343993.7205204125
10836470854544523264,48199234.37176861,0.0,6631369.559342511,29350546.932520747,46902222.03418657,71439698.88016348,158466088.362579,451507291.26481473,277875221.95939237,15900658.45370214
10836470888904261632,1261389.0911876783,0.0,62290.81931791004,420463.0303958928,981080.4042570832,1292534.5008466335,2989959.327259682,9997676.500524562,7365889.384342862,467181.14488432533
10836471198141906944,10384833.287974281,0.0,512831.27348021144,3642751.6310602734,8711084.430054292,11456381.332524197,25612174.069928803,85026527.41960663,63178265.57999885,4027375.086170432
10836471232501645312,68752877.77747,0.0,16195055.287569948,60202301.21348932,97618767.38998398,134415690.44337058,344991473.65618616,893394540.5752177,573544964.3058133,32674537.53303173
10836471266861383680,39906120.0164693,0.0,11337685.438484665,59006830.730704926,101878142.05275692,138839157.67436475,456027600.0923664,1269599249.6922326,518537286.146937,12852006.949182646
10836477382894813184,13785974.559923451,0.0,5440427.295847604,27937068.093902253,35373775.87889337,96099749.62170333,193652059.2275208,548198060.2698069,557346560.1119587,44427564.179312035
10836477417254551552,69735394.58779474,0.0,21452678.641922988,101403251.41929083,158178703.43309194,289725241.1345029,668601106.4953395,1446216436.10872,603295167.5606827,21758983.12797719
10836477451614289920,77679234.32574363,0.0,23139590.487720795,108711113.32394056,164466170.3291986,240122692.31409693,644164809.8771096,1357116654.9838612,694613255.5480696,35420328.333462745
10836477485974028288,2506261.9475074885,0.0,928240.1109017674,4571585.958209383,5429967.032412181,13578217.526423924,28193320.785354156,84720902.63145798,103526598.85178316,8466962.106512226
10836477692132458496,6954719.13449341,0.0,3477359.567246705,15806179.851121385,20864157.403480228,29399494.523085777,106533652.19655813,482404609.0562247,643943767.1346853,43308932.792072594
10836477726492196864,191210.73266759166,0.0,95605.36633379583,434569.8469717992,573632.198002775,808299.9153675466,2929000.768589927,13263071.729579313,17704375.5656311,1190721.3807027298
10836477795211673600,10796289.243620263,0.0,1721147.5605771434,10013949.443357926,14238584.364774551,20810238.68697819,53355574.37789145,149583369.81015903,160379659.05377927,6884590.242308574
10836477829571411968,71734800.13907507,0.0,15193417.247249989,79150370.05155246,110983762.41155687,164582320.04284084,437590440.8043664,1096844144.4055622,916701379.6672182,37602812.7865091
10836477863931150336,8917956.090952137,0.0,1766457.847394424,9068913.604808576,12190180.558675323,18606011.360041663,46059623.565910645,124566745.04014505,122079459.94697444,5175819.993351638
10836477898290888704,4920560.620869636,0.0,784437.2004284927,4563998.257038503,6489435.021726621,9484558.877908139,24317553.213283274,68174723.96451263,73095284.58538227,3137748.801713971
10836478001370103808,7251724.429043176,0.0,3973547.6323524253,11721965.515439654,16986916.128306616,23841285.794114552,80365000.8643278,111458011.08748552,26225414.373526007,397354.7632352425
10836478035729842176,38598273.81684139,0.0,17841284.959163923,59529694.25767726,100613307.97218214,167517521.08831656,435531068.1361159,704289242.4464632,209869366.97718805,4644676.4571938235
10836478070089580544,73822547.47703598,0.0,32022391.46230641,113201282.24771099,204741859.79169297,346168484.49211144,841601872.5949935,1646327773.1285412,719858097.8454591,30456080.288901873
10836478104449318912,24843809.378987342,0.0,11084631.565577615,47410892.75678422,72885553.5229115,117468484.59811273,337049179.0146179,1175386447.499506,1333462427.0903826,86302512.94085506
10836478138809057280,29044235.20092958,0.0,14522117.60046479,66009625.45665813,87132705.60278873,122777903.34938413,444904875.5778758,2014613768.9372063,2689232141.1042523,180866373.7512433
10836478173168795648,33692162.975326076,0.0,15067160.33206879,71508253.89261794,95323103.40753034,135922552.63716176,464330574.9148643,1950331247.2793002,2471337402.6675115,163772362.7190837
10836478207528534016,11883001.354925552,0.0,5941500.677462776,27006821.261194434,35649004.06477665,50232687.54582165,182025975.3004505,824248184.8916541,1100257898.1810613,73998690.25567275
10836478310607749120,5107595.59808073,0.0,2553797.799040365,11608171.81381984,15322786.79424219,21591199.573704906,78239078.02514572,354281403.75778157,472916919.6950203,31806390.769866366
10836478344967487488,340228.5897472109,0.0,170114.29487360545,773246.7948800247,1020685.7692416327,1438239.038476846,5211683.397491367,23599492.179738354,31502074.423412208,2118696.2179712676
10836478757284347904,83865.48858240542,0.0,17971.17612480116,115814.24613760748,121804.63817920788,249599.66840001612,585061.6227296378,1090251.3515712705,235622.08696961522,1996.797347200129
10836478791644086272,14036043.314970473,0.0,3007723.567493673,19383107.434959225,20385681.957457114,41773938.43741212,97918111.69729401,182468563.09461614,39434597.88491704,334191.507499297
10836479891155714048,960501.7948683274,0.0,0.0,480250.8974341637,1120585.427346382,2561338.1196488733,15688195.982849348,83723739.78602254,363710012.99014,39540657.222079486
10836480475271266304,4988207.364502107,0.0,1623535.7917259075,13858854.224332405,12313718.425489422,23854868.95155735,87156428.89124176,506240983.44170696,1880750176.3995016,198041958.7759035
10836480509631004672,2413848.9119000174,0.0,154456.6738151616,2288121.17265614,3433983.759144,7440898.811531929,39966797.25272001,217203257.13515195,913271837.9370642,98675058.50771582
10836480543990743040,3078296.8817979675,0.0,0.0,1539148.4408989837,3591346.3620976284,8208791.68479458,50278849.0693668,268324878.19672284,1165648419.2408304,126723221.63401632
10836480647069958144,3704670.308796844,0.0,549040.6091037713,5695619.418124821,6518277.79667807,13447884.782632764,62431257.17554498,347081548.7173575,1400089953.8855526,150038244.97116977
10836480681429696512,1134484.1881272902,0.0,12.488998777845604,226995.50071580303,907651.0443955992,2722853.221196575,11118233.539519213,38801893.25180535,185609608.63464227,28362654.219128482
10836480784508911616,2632528.389433338,0.0,0.0,526505.6778866675,2106022.71154667,6318068.13464001,25798778.21644671,90032470.91862015,430681644.51129407,65813209.73583344
10836480818868649984,454681.2730892267,0.0,0.0,90936.25461784533,363745.01847138134,1091235.055414144,4455876.476274421,15550099.539651552,74385856.27739748,11367031.827230666
10836480853228388352,1756897.9632980088,0.0,238477.41262075672,2235351.1523635797,2621753.175004266,5957440.224046745,22726428.271859966,108472977.36554344,440101746.35536265,54415455.23776352
10836481471703678976,163477.77925337982,0.0,163477.77925337982,196173.33510405576,1144344.4547736587,1177040.0106243347,3727293.3669770597,9841362.311053464,1405908.9015790664,0.0
10836481506063417344,118608.22632835779,0.0,118608.22632835779,142329.87159402936,830257.5842985045,853979.2295641762,2704267.560286558,7140215.22496714,1020030.7464238771,0.0
10836482055819231232,4399099.911510453,0.0,588279.1488795073,8871446.411001174,13400483.373370148,15022774.471570523,67809666.9646586,90687969.65303636,34487192.38992522,570954.2087650379
10836482090178969600,8557099.126634685,0.0,1222442.7323763836,7334656.394258302,22003969.182774905,32190991.952578105,55417403.867729396,113279693.20021155,48490228.38426322,407480.9107921279
10836482743013998592,9728438.39532384,0.0,1389776.9136176915,8338661.481706149,25015984.445118446,36597458.725265875,63003220.08400202,128785993.9952394,55127817.573501766,463258.97120589716
10836482777373736960,6557665.262162166,0.0,878665.4793567077,13005124.102779275,19886047.69507286,22459846.11195128,99391512.4061801,133791223.07797886,50998337.97886948,835564.3686725185
10836548507553234944,9754461.53009248,0.0,3715985.3447971353,16721934.051587109,35998608.02772225,44127325.96946598,78964688.57693912,94060879.0401775,38088849.784170635,1857992.6723985677
10836548541912973312,889016.9737200344,0.0,338673.1328457274,1524029.0978057731,3280895.974442984,4021743.452543013,7196804.072971707,8572663.675157474,3471399.6116687055,169336.5664228637
10836548576272711680,13350658.423948,0.0,5085965.113884952,22886843.012482285,49270287.04076047,60395835.72738381,108076758.67005523,128738491.94521284,52131142.41732076,2542982.556942476
10836548679351926784,3393352.7450996046,0.0,1292705.8076569922,5817176.134456465,12523087.511677112,15350881.465926783,27469998.412711084,32721615.756317616,13250234.52848417,646352.9038284961
10843879913648291840,340711.78223466885,0.0,36504.83381085737,498899.3954150508,863947.7335236245,1082976.7363887688,2859545.3151838277,7227957.09454976,20101995.15184546,4210224.16618555
